Car_id,Date,Gender,Dealer_Name,Company,Model,Transmission,Color,Price ($),Body Style,Dealer_Region
C_CND_021474,11/21/2023,Female,Saab-Belle Dodge,Chevrolet,Lumina,Manual,Pale White,12000,Passenger,Pasco
C_CND_021475,11/21/2023,Male,Scrivener Performance Engineering,Chevrolet,Corvette,Manual,Black,26000,SUV,Janesville
C_CND_021476,11/21/2023,Female,Star Enterprises Inc,Volkswagen,Jetta,Auto,Pale White,33500,Passenger,Scottsdale
C_CND_021477,11/21/2023,Male,Suburban Ford,Dodge,Durango,Auto,Black,19000,SUV,Austin
C_CND_021478,11/21/2023,Male,Tri-State Mack Inc,Volvo,V40,Auto,Pale White,18000,SUV,Middletown
C_CND_021479,11/21/2023,Female,U-Haul CO,Pontiac,Sunfire,Manual,Pale White,43000,Sedan,Aurora
C_CND_021480,11/21/2023,Male,Progressive Shippers Cooperative Association No,Mitsubishi,Montero,Manual,Black,16000,SUV,Greenville
C_CND_021481,11/21/2023,Male,Rabun Used Car Sales,Mercury,Sable,Auto,Pale White,39500,Sedan,Pasco
C_CND_021482,11/21/2023,Male,Race Car Help,Mitsubishi,3000GT,Manual,Pale White,21000,Sedan,Janesville
C_CND_021483,11/21/2023,Male,Ryder Truck Rental and Leasing,Lexus,GS400,Manual,Black,53000,Hatchback,Scottsdale
C_CND_021484,11/21/2023,Male,Saab-Belle Dodge,Acura,RL,Manual,Pale White,17000,SUV,Austin
C_CND_021485,11/21/2023,Female,Nebo Chevrolet,Mercury,Mountaineer,Auto,Pale White,21001,Hardtop,Middletown
C_CND_021486,11/22/2023,Male,Star Enterprises Inc,Chrysler,Cirrus,Auto,Pale White,12001,Passenger,Pasco
C_CND_021487,11/22/2023,Male,Suburban Ford,Mercury,Sable,Auto,Pale White,39001,Sedan,Janesville
C_CND_021488,11/22/2023,Male,Tri-State Mack Inc,Honda,CR-V,Auto,Pale White,22001,SUV,Scottsdale
C_CND_021489,11/22/2023,Male,Saab-Belle Dodge,Buick,Century,Auto,Pale White,17001,Hardtop,Aurora
C_CND_021490,11/22/2023,Male,Star Enterprises Inc,Dodge,Ram Pickup,Manual,Pale White,20340,Hardtop,Pasco
C_CND_021491,11/22/2023,Female,Suburban Ford,Porsche,Carrera Coupe,Manual,Black,16000,Hardtop,Janesville
C_CND_021492,11/22/2023,Female,Capitol KIA,Mercedes-B,C-Class,Manual,Pale White,17001,Hatchback,Greenville
C_CND_021493,11/22/2023,Male,Race Car Help,Lexus,ES300,Auto,Pale White,27000,Hardtop,Austin
C_CND_021494,11/22/2023,Male,Chrysler Plymouth,Dodge,Dakota,Auto,Pale White,21001,Sedan,Janesville
C_CND_021495,11/22/2023,Female,Classic Chevy,Mercedes-B,SLK230,Manual,Pale White,14001,Hatchback,Scottsdale
C_CND_021496,11/22/2023,Male,Rabun Used Car Sales,Toyota,Sienna,Manual,Pale White,19600,Passenger,Scottsdale
C_CND_021497,11/22/2023,Male,Race Car Help,Chrysler,LHS,Auto,Black,26000,Hatchback,Austin
C_CND_021498,11/22/2023,Male,Ryder Truck Rental and Leasing,BMW,528i,Manual,Pale White,29000,SUV,Middletown
C_CND_021499,11/22/2023,Male,Saab-Belle Dodge,Cadillac,DeVille,Auto,Pale White,69000,SUV,Aurora
C_CND_021500,11/22/2023,Male,Tri-State Mack Inc,Mercury,Mountaineer,Auto,Pale White,21000,Hardtop,Scottsdale
C_CND_021501,11/22/2023,Female,Star Enterprises Inc,BMW,328i,Auto,Black,16500,Sedan,Pasco
C_CND_021502,11/22/2023,Female,Suburban Ford,Ford,Crown Victoria,Auto,Pale White,29000,Passenger,Janesville
C_CND_021503,11/22/2023,Male,Tri-State Mack Inc,Saturn,SL,Auto,Pale White,20000,SUV,Scottsdale
C_CND_021504,11/22/2023,Male,U-Haul CO,Ford,Taurus,Auto,Black,12000,SUV,Austin
C_CND_021505,11/22/2023,Male,Buddy Storbeck's Diesel Service Inc,BMW,323i,Auto,Black,9000,Hatchback,Middletown
C_CND_021506,11/22/2023,Male,Motor Vehicle Branch Office,Acura,RL,Manual,Pale White,17000,SUV,Austin
C_CND_021507,11/22/2023,Male,Nebo Chevrolet,Toyota,Sienna,Manual,Black,16000,Passenger,Middletown
C_CND_021508,11/22/2023,Male,New Castle Ford Lincoln Mercury,Toyota,Corolla,Auto,Pale White,41000,Passenger,Aurora
C_CND_021509,11/22/2023,Male,Pars Auto Sales,Toyota,Camry,Auto,Pale White,31000,Hatchback,Greenville
C_CND_021510,11/22/2023,Male,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Viper,Auto,Pale White,25000,SUV,Pasco
C_CND_021511,11/22/2023,Male,Progressive Shippers Cooperative Association No,Mercedes-B,SLK230,Auto,Black,33000,Hatchback,Janesville
C_CND_021512,11/22/2023,Male,Rabun Used Car Sales,Jeep,Grand Cherokee,Auto,Pale White,36000,SUV,Scottsdale
C_CND_021513,11/22/2023,Female,Clay Johnson Auto Sales,Mitsubishi,Montero Sport,Manual,Pale White,29000,Hardtop,Austin
C_CND_021514,11/22/2023,Male,Ryder Truck Rental and Leasing,Hyundai,Elantra,Manual,Pale White,26500,Sedan,Middletown
C_CND_021515,11/22/2023,Male,Saab-Belle Dodge,Ford,Windstar,Auto,Pale White,31000,Sedan,Aurora
C_CND_021516,11/22/2023,Male,Ryder Truck Rental and Leasing,Dodge,Ram Pickup,Manual,Black,19500,Hardtop,Middletown
C_CND_021517,11/22/2023,Male,Progressive Shippers Cooperative Association No,Dodge,Dakota,Auto,Pale White,21000,Sedan,Janesville
C_CND_021518,11/22/2023,Male,Rabun Used Car Sales,Mercedes-B,SLK230,Manual,Pale White,14000,Hatchback,Scottsdale
C_CND_021519,11/22/2023,Male,Progressive Shippers Cooperative Association No,Mitsubishi,3000GT,Auto,Pale White,19000,Sedan,Janesville
C_CND_021520,11/22/2023,Male,Tri-State Mack Inc,Porsche,Carrera Coupe,Manual,Black,16000,Hardtop,Austin
C_CND_021521,11/22/2023,Male,Race Car Help,Saab,3-Sep,Auto,Pale White,69000,Sedan,Austin
C_CND_021522,11/22/2023,Male,Ryder Truck Rental and Leasing,Chrysler,LHS,Auto,Pale White,21000,Hatchback,Middletown
C_CND_021523,11/22/2023,Male,Saab-Belle Dodge,Oldsmobile,Silhouette,Manual,Pale White,14000,Sedan,Aurora
C_CND_021524,11/22/2023,Male,Scrivener Performance Engineering,Volkswagen,Jetta,Auto,Pale White,38000,Passenger,Greenville
C_CND_021525,11/22/2023,Female,Star Enterprises Inc,Porsche,Carrera Cabrio,Auto,Pale White,32000,Passenger,Pasco
C_CND_021526,11/22/2023,Female,Star Enterprises Inc,Saab,3-Sep,Auto,Black,26000,Sedan,Aurora
C_CND_021527,11/22/2023,Male,Scrivener Performance Engineering,Dodge,Neon,Manual,Pale White,19001,Hardtop,Greenville
C_CND_021528,11/22/2023,Male,Tri-State Mack Inc,Chrysler,300M,Auto,Pale White,16000,SUV,Pasco
C_CND_021529,11/22/2023,Male,U-Haul CO,Mercury,Grand Marquis,Manual,Pale White,16000,SUV,Janesville
C_CND_021530,11/22/2023,Male,Buddy Storbeck's Diesel Service Inc,Volvo,S40,Manual,Pale White,17000,Sedan,Scottsdale
C_CND_021531,11/22/2023,Male,C & M Motors Inc,Oldsmobile,Silhouette,Manual,Pale White,34000,Sedan,Austin
C_CND_021532,11/22/2023,Male,Capitol KIA,Pontiac,Sunfire,Manual,Pale White,43000,Sedan,Janesville
C_CND_021533,11/22/2023,Male,Chrysler of Tri-Cities,Mercedes-B,E-Class,Auto,Pale White,15000,Sedan,Scottsdale
C_CND_021534,11/22/2023,Male,Chrysler Plymouth,Chevrolet,Metro,Auto,Pale White,12000,Passenger,Janesville
C_CND_021535,11/22/2023,Female,Classic Chevy,Saturn,LS,Auto,Pale White,51500,Sedan,Scottsdale
C_CND_021536,11/23/2023,Male,Clay Johnson Auto Sales,Mitsubishi,3000GT,Auto,Pale White,19001,Sedan,Austin
C_CND_021537,11/23/2023,Male,Chrysler Plymouth,Nissan,Pathfinder,Auto,Pale White,46000,Hardtop,Janesville
C_CND_021538,11/23/2023,Female,Enterprise Rent A Car,Saab,3-Sep,Auto,Pale White,69001,Sedan,Aurora
C_CND_021539,11/23/2023,Male,C & M Motors Inc,Nissan,Altima,Auto,Pale White,20000,Hatchback,Aurora
C_CND_021540,11/23/2023,Male,Capitol KIA,Ford,Explorer,Auto,Pale White,42000,Hatchback,Greenville
C_CND_021541,11/23/2023,Male,Chrysler of Tri-Cities,Pontiac,Sunfire,Manual,Pale White,28000,Sedan,Pasco
C_CND_021542,11/23/2023,Male,Star Enterprises Inc,Subaru,Forester,Auto,Black,22000,Hardtop,Pasco
C_CND_021543,11/23/2023,Male,Tri-State Mack Inc,Saturn,SC,Manual,Pale White,61001,Hardtop,Austin
C_CND_021544,11/23/2023,Male,Suburban Ford,Mercury,Mystique,Auto,Black,9400,Passenger,Janesville
C_CND_021545,11/23/2023,Male,Suburban Ford,Mercedes-B,CL500,Manual,Black,22000,SUV,Janesville
C_CND_021546,11/23/2023,Male,Tri-State Mack Inc,Ford,Contour,Auto,Pale White,19000,Sedan,Scottsdale
C_CND_021547,11/23/2023,Female,U-Haul CO,Acura,RL,Manual,Pale White,31500,SUV,Austin
C_CND_021548,11/23/2023,Male,Clay Johnson Auto Sales,Acura,RL,Manual,Black,18000,SUV,Austin
C_CND_021549,11/23/2023,Male,Star Enterprises Inc,Subaru,Forester,Auto,Black,22001,Hardtop,Pasco
C_CND_021550,11/23/2023,Female,Enterprise Rent A Car,Ford,Expedition,Auto,Black,41000,SUV,Aurora
C_CND_021551,11/24/2023,Female,Gartner Buick Hyundai Saab,Chrysler,LHS,Auto,Pale White,21001,Hatchback,Greenville
C_CND_021552,11/24/2023,Female,Hatfield Volkswagen,Oldsmobile,Silhouette,Manual,Pale White,14001,Sedan,Pasco
C_CND_021553,11/24/2023,Male,Iceberg Rentals,Volkswagen,Jetta,Auto,Pale White,38001,Passenger,Janesville
C_CND_021554,11/24/2023,Female,McKinney Dodge Chrysler Jeep,Porsche,Carrera Cabrio,Auto,Pale White,32001,Passenger,Scottsdale
C_CND_021555,11/24/2023,Male,Motor Vehicle Branch Office,Mercedes-B,CL500,Manual,Black,22001,SUV,Austin
C_CND_021556,11/24/2023,Female,Nebo Chevrolet,Ford,Contour,Auto,Pale White,19001,Sedan,Middletown
C_CND_021557,11/24/2023,Male,New Castle Ford Lincoln Mercury,Acura,RL,Manual,Pale White,31001,SUV,Aurora
C_CND_021558,11/24/2023,Male,Pars Auto Sales,Chevrolet,Monte Carlo,Auto,Pale White,21001,Hatchback,Greenville
C_CND_021559,11/24/2023,Male,Clay Johnson Auto Sales,Mercedes-B,SL-Class,Manual,Black,38000,Hardtop,Austin
C_CND_021560,11/24/2023,Male,Gartner Buick Hyundai Saab,Porsche,Carrera Coupe,Manual,Black,16000,Hardtop,Greenville
C_CND_021561,11/24/2023,Female,Rabun Used Car Sales,Porsche,Boxter,Auto,Black,26001,SUV,Scottsdale
C_CND_021562,11/24/2023,Male,C & M Motors Inc,Ford,Focus,Manual,Black,49000,Hardtop,Aurora
C_CND_021563,11/24/2023,Male,C & M Motors Inc,Infiniti,I30,Manual,Pale White,22000,Hardtop,Aurora
C_CND_021564,11/24/2023,Male,Chrysler of Tri-Cities,Saturn,SC,Manual,Pale White,61000,Hardtop,Pasco
C_CND_021565,11/24/2023,Male,Scrivener Performance Engineering,Pontiac,Grand Prix,Auto,Pale White,42001,Passenger,Greenville
C_CND_021566,11/24/2023,Male,Star Enterprises Inc,Plymouth,Neon,Manual,Black,29101,SUV,Pasco
C_CND_021567,11/24/2023,Male,Suburban Ford,Acura,RL,Manual,Pale White,34501,SUV,Janesville
C_CND_021568,11/24/2023,Male,Tri-State Mack Inc,Dodge,Avenger,Auto,Pale White,22001,Passenger,Scottsdale
C_CND_021569,11/24/2023,Female,U-Haul CO,Toyota,Camry,Auto,Pale White,31001,Hatchback,Austin
C_CND_021570,11/24/2023,Male,Progressive Shippers Cooperative Association No,Mercedes-B,S-Class,Auto,Pale White,10001,SUV,Janesville
C_CND_021571,11/24/2023,Male,Rabun Used Car Sales,Acura,RL,Manual,Pale White,17001,SUV,Scottsdale
C_CND_021572,11/24/2023,Male,Race Car Help,Chevrolet,Metro,Auto,Black,31501,Passenger,Austin
C_CND_021573,11/24/2023,Male,Iceberg Rentals,Plymouth,Breeze,Auto,Pale White,22001,Hardtop,Janesville
C_CND_021574,11/24/2023,Male,Saab-Belle Dodge,Chevrolet,Corvette,Manual,Black,26001,SUV,Aurora
C_CND_021575,11/24/2023,Male,Scrivener Performance Engineering,Jeep,Cherokee,Auto,Pale White,36001,Sedan,Greenville
C_CND_021576,11/24/2023,Male,Nebo Chevrolet,Ford,Focus,Manual,Pale White,17001,Hardtop,Middletown
C_CND_021577,11/24/2023,Male,Suburban Ford,Mitsubishi,3000GT,Manual,Pale White,21501,Sedan,Janesville
C_CND_021578,11/24/2023,Male,Chrysler Plymouth,Lexus,GS400,Auto,Black,12000,Hatchback,Janesville
C_CND_021579,11/24/2023,Male,Classic Chevy,Pontiac,Bonneville,Manual,Black,36000,Hatchback,Scottsdale
C_CND_021580,11/24/2023,Male,Clay Johnson Auto Sales,Saturn,LS,Manual,Pale White,14000,Sedan,Austin
C_CND_021581,11/24/2023,Male,Diehl Motor CO Inc,Dodge,Viper,Auto,Pale White,23000,SUV,Middletown
C_CND_021582,11/24/2023,Male,Tri-State Mack Inc,Dodge,Ram Pickup,Manual,Black,19000,Hardtop,Scottsdale
C_CND_021583,11/24/2023,Male,Gartner Buick Hyundai Saab,Mercedes-B,S-Class,Auto,Pale White,14000,SUV,Greenville
C_CND_021584,11/24/2023,Female,Hatfield Volkswagen,Mercedes-B,C-Class,Manual,Pale White,12000,Hatchback,Pasco
C_CND_021585,11/24/2023,Male,Iceberg Rentals,Lincoln,Town car,Manual,Black,17000,Hatchback,Janesville
C_CND_021586,11/24/2023,Male,Rabun Used Car Sales,Volkswagen,Golf,Manual,Pale White,17000,Hardtop,Scottsdale
C_CND_021587,11/24/2023,Male,Motor Vehicle Branch Office,Honda,Accord,Auto,Pale White,19000,Sedan,Austin
C_CND_021588,11/24/2023,Male,Nebo Chevrolet,Volkswagen,Passat,Auto,Pale White,13000,Hatchback,Middletown
C_CND_021589,11/24/2023,Male,McKinney Dodge Chrysler Jeep,Saturn,SC,Auto,Black,33000,Hardtop,Scottsdale
C_CND_021590,11/24/2023,Male,Tri-State Mack Inc,Dodge,Ram Pickup,Manual,Pale White,16750,Hardtop,Scottsdale
C_CND_021591,11/24/2023,Female,Pitre Buick-Pontiac-Gmc of Scottsdale,Pontiac,Bonneville,Auto,Pale White,19001,Hatchback,Pasco
C_CND_021592,11/24/2023,Male,Progressive Shippers Cooperative Association No,Chevrolet,Corvette,Auto,Pale White,25001,SUV,Janesville
C_CND_021593,11/24/2023,Male,Rabun Used Car Sales,Buick,Regal,Auto,Black,19001,Passenger,Scottsdale
C_CND_021594,11/24/2023,Male,Race Car Help,Ford,Explorer,Auto,Black,22001,Hatchback,Austin
C_CND_021595,11/24/2023,Male,Ryder Truck Rental and Leasing,Mercedes-B,CL500,Manual,Black,22001,SUV,Middletown
C_CND_021596,11/24/2023,Male,Saab-Belle Dodge,Chevrolet,Cavalier,Manual,Pale White,20001,SUV,Aurora
C_CND_021597,11/24/2023,Male,Tri-State Mack Inc,Chevrolet,Malibu,Manual,Pale White,24000,Hardtop,Scottsdale
C_CND_021598,11/24/2023,Male,Star Enterprises Inc,Volkswagen,Passat,Auto,Black,21000,Hatchback,Pasco
C_CND_021599,11/24/2023,Male,Rabun Used Car Sales,Mitsubishi,Eclipse,Auto,Black,27000,Hardtop,Scottsdale
C_CND_021600,11/24/2023,Male,Tri-State Mack Inc,Ford,Expedition,Manual,Black,18001,SUV,Scottsdale
C_CND_021601,11/24/2023,Male,U-Haul CO,Oldsmobile,Bravada,Auto,Black,26001,Hatchback,Austin
C_CND_021602,11/24/2023,Male,Progressive Shippers Cooperative Association No,Mitsubishi,Diamante,Manual,Pale White,19001,Hatchback,Janesville
C_CND_021603,11/24/2023,Male,Rabun Used Car Sales,Mercedes-B,SLK,Manual,Pale White,17501,Passenger,Scottsdale
C_CND_021604,11/24/2023,Male,Tri-State Mack Inc,Chevrolet,Prizm,Auto,Black,16000,Hardtop,Scottsdale
C_CND_021605,11/24/2023,Male,Tri-State Mack Inc,Ford,Explorer,Auto,Pale White,41000,Hatchback,Scottsdale
C_CND_021606,11/24/2023,Male,Suburban Ford,Ford,Focus,Manual,Black,49001,Hardtop,Janesville
C_CND_021607,11/24/2023,Male,Ryder Truck Rental and Leasing,Audi,A4,Manual,Pale White,12000,Hardtop,Middletown
C_CND_021608,11/24/2023,Male,Rabun Used Car Sales,Lexus,LS400,Manual,Black,69180,Sedan,Scottsdale
C_CND_021609,11/24/2023,Male,Race Car Help,Volvo,C70,Manual,Pale White,82000,Hatchback,Austin
C_CND_021610,11/24/2023,Male,Ryder Truck Rental and Leasing,Saturn,LW,Manual,Pale White,49100,Hatchback,Middletown
C_CND_021611,11/24/2023,Male,U-Haul CO,Chevrolet,Malibu,Manual,Pale White,82001,Hardtop,Austin
C_CND_021612,11/24/2023,Male,Scrivener Performance Engineering,Cadillac,Catera,Auto,Pale White,75000,Hatchback,Greenville
C_CND_021613,11/24/2023,Male,Star Enterprises Inc,Mitsubishi,3000GT,Auto,Pale White,19000,Sedan,Pasco
C_CND_021614,11/24/2023,Male,Suburban Ford,Dodge,Ram Van,Auto,Pale White,31000,Hatchback,Janesville
C_CND_021615,11/24/2023,Male,Tri-State Mack Inc,Mercury,Grand Marquis,Manual,Black,49000,SUV,Scottsdale
C_CND_021616,11/24/2023,Male,U-Haul CO,Volvo,C70,Auto,Black,18000,Hatchback,Austin
C_CND_021617,11/24/2023,Male,Buddy Storbeck's Diesel Service Inc,Audi,A6,Manual,Black,85000,SUV,Middletown
C_CND_021618,11/24/2023,Male,C & M Motors Inc,Dodge,Dakota,Manual,Pale White,12000,Sedan,Aurora
C_CND_021619,11/24/2023,Male,Capitol KIA,Lexus,LX470,Auto,Pale White,15000,SUV,Greenville
C_CND_021620,11/24/2023,Male,Chrysler of Tri-Cities,Mercedes-B,S-Class,Auto,Black,39000,SUV,Pasco
C_CND_021621,11/24/2023,Male,Chrysler Plymouth,Lexus,LS400,Auto,Black,39000,Sedan,Janesville
C_CND_021622,11/24/2023,Male,Saab-Belle Dodge,Dodge,Ram Pickup,Manual,Black,19500,Hardtop,Aurora
C_CND_021623,11/24/2023,Male,Clay Johnson Auto Sales,Dodge,Viper,Auto,Pale White,41000,SUV,Austin
C_CND_021624,11/24/2023,Male,Diehl Motor CO Inc,Volkswagen,Jetta,Auto,Black,22000,Passenger,Middletown
C_CND_021625,11/24/2023,Male,Enterprise Rent A Car,Volkswagen,Jetta,Auto,Pale White,38000,Passenger,Aurora
C_CND_021626,11/24/2023,Male,Gartner Buick Hyundai Saab,Hyundai,Sonata,Manual,Black,20000,SUV,Greenville
C_CND_021627,11/24/2023,Male,Hatfield Volkswagen,Dodge,Durango,Auto,Black,19500,SUV,Pasco
C_CND_021628,11/24/2023,Male,Iceberg Rentals,Dodge,Durango,Manual,Pale White,27000,SUV,Janesville
C_CND_021629,11/24/2023,Male,McKinney Dodge Chrysler Jeep,Subaru,Outback,Manual,Pale White,49500,SUV,Scottsdale
C_CND_021630,11/24/2023,Male,Motor Vehicle Branch Office,Acura,Integra,Auto,Black,45000,Passenger,Austin
C_CND_021631,11/24/2023,Male,Nebo Chevrolet,Jaguar,S-Type,Manual,Pale White,20000,Passenger,Middletown
C_CND_021632,11/24/2023,Male,Buddy Storbeck's Diesel Service Inc,Chevrolet,Monte Carlo,Auto,Pale White,21500,Hatchback,Middletown
C_CND_021633,11/24/2023,Female,Progressive Shippers Cooperative Association No,Lexus,ES300,Manual,Black,34000,Hardtop,Janesville
C_CND_021634,11/24/2023,Female,Rabun Used Car Sales,Chevrolet,Prizm,Auto,Pale White,25000,Hardtop,Austin
C_CND_021635,11/24/2023,Male,Chrysler of Tri-Cities,Porsche,Boxter,Auto,Black,26000,SUV,Pasco
C_CND_021636,11/24/2023,Male,Scrivener Performance Engineering,Toyota,Tacoma,Auto,Pale White,53000,Hardtop,Greenville
C_CND_021637,11/24/2023,Male,C & M Motors Inc,Volkswagen,Beetle,Auto,Pale White,45000,Hardtop,Aurora
C_CND_021638,11/24/2023,Male,Capitol KIA,Chevrolet,Malibu,Manual,Pale White,14000,Hardtop,Greenville
C_CND_021639,11/24/2023,Male,Diehl Motor CO Inc,Pontiac,Grand Prix,Auto,Pale White,42000,Passenger,Middletown
C_CND_021640,11/24/2023,Male,Enterprise Rent A Car,Plymouth,Neon,Manual,Black,29000,SUV,Aurora
C_CND_021641,11/24/2023,Male,Gartner Buick Hyundai Saab,Acura,RL,Manual,Pale White,34800,SUV,Greenville
C_CND_021642,11/24/2023,Male,Hatfield Volkswagen,Dodge,Avenger,Auto,Pale White,22000,Passenger,Pasco
C_CND_021643,11/24/2023,Male,Iceberg Rentals,Toyota,Camry,Auto,Pale White,31000,Hatchback,Janesville
C_CND_021644,11/24/2023,Male,McKinney Dodge Chrysler Jeep,Mercedes-B,S-Class,Auto,Pale White,10000,SUV,Scottsdale
C_CND_021645,11/24/2023,Male,Motor Vehicle Branch Office,Acura,RL,Manual,Pale White,17000,SUV,Austin
C_CND_021646,11/24/2023,Male,Nebo Chevrolet,Chevrolet,Metro,Auto,Black,31000,Passenger,Middletown
C_CND_021647,11/24/2023,Male,Chrysler of Tri-Cities,Subaru,Forester,Manual,Pale White,26000,Hardtop,Pasco
C_CND_021648,11/24/2023,Female,Pars Auto Sales,Chevrolet,Corvette,Manual,Black,26000,SUV,Greenville
C_CND_021649,11/24/2023,Male,Pitre Buick-Pontiac-Gmc of Scottsdale,Jeep,Cherokee,Auto,Pale White,36500,Sedan,Pasco
C_CND_021650,11/24/2023,Male,Clay Johnson Auto Sales,Mitsubishi,Montero Sport,Manual,Pale White,29000,Hardtop,Austin
C_CND_021651,11/24/2023,Male,Rabun Used Car Sales,Mitsubishi,3000GT,Manual,Pale White,21000,Sedan,Scottsdale
C_CND_021652,11/24/2023,Male,Star Enterprises Inc,Dodge,Caravan,Auto,Pale White,38000,Hardtop,Pasco
C_CND_021653,11/24/2023,Male,Ryder Truck Rental and Leasing,Lexus,GS300,Manual,Pale White,17000,Passenger,Middletown
C_CND_021654,11/24/2023,Male,Saab-Belle Dodge,Chrysler,LHS,Auto,Pale White,21000,Hatchback,Aurora
C_CND_021655,11/24/2023,Male,Capitol KIA,Lexus,ES300,Auto,Pale White,27600,Hardtop,Greenville
C_CND_021656,11/24/2023,Male,Star Enterprises Inc,Pontiac,Sunfire,Manual,Pale White,28000,Sedan,Pasco
C_CND_021657,11/24/2023,Male,Suburban Ford,Chrysler,LHS,Manual,Black,51000,Hatchback,Janesville
C_CND_021658,11/24/2023,Male,Tri-State Mack Inc,Saab,3-Sep,Auto,Black,18000,Sedan,Scottsdale
C_CND_021659,11/24/2023,Female,Progressive Shippers Cooperative Association No,Chevrolet,Malibu,Manual,Pale White,57001,Hardtop,Middletown
C_CND_021660,11/24/2023,Female,Hatfield Volkswagen,Mercedes-B,SLK,Manual,Pale White,17000,Passenger,Pasco
C_CND_021661,11/24/2023,Male,Iceberg Rentals,Dodge,Avenger,Auto,Pale White,39500,Passenger,Janesville
C_CND_021662,11/24/2023,Female,McKinney Dodge Chrysler Jeep,Mercury,Villager,Auto,Black,28000,Passenger,Scottsdale
C_CND_021663,11/24/2023,Female,Motor Vehicle Branch Office,Mitsubishi,Diamante,Auto,Pale White,21000,Hatchback,Austin
C_CND_021664,11/24/2023,Female,Nebo Chevrolet,Ford,Explorer,Auto,Pale White,41000,Hatchback,Middletown
C_CND_021665,11/24/2023,Male,New Castle Ford Lincoln Mercury,Volvo,C70,Manual,Black,17000,Hatchback,Aurora
C_CND_021666,11/24/2023,Female,Pars Auto Sales,Saturn,LW,Auto,Pale White,18000,Hatchback,Greenville
C_CND_021667,11/24/2023,Female,Pitre Buick-Pontiac-Gmc of Scottsdale,Oldsmobile,Silhouette,Auto,Pale White,12000,Sedan,Pasco
C_CND_021668,11/24/2023,Male,Progressive Shippers Cooperative Association No,Plymouth,Prowler,Auto,Pale White,15000,Hatchback,Janesville
C_CND_021669,11/24/2023,Male,Progressive Shippers Cooperative Association No,Chevrolet,Prizm,Auto,Pale White,15001,Hardtop,Greenville
C_CND_021670,11/24/2023,Male,Chrysler of Tri-Cities,Toyota,Tacoma,Manual,Pale White,24001,Hardtop,Aurora
C_CND_021671,11/24/2023,Male,Clay Johnson Auto Sales,Infiniti,I30,Auto,Black,49001,Hardtop,Janesville
C_CND_021672,11/24/2023,Male,Saab-Belle Dodge,Oldsmobile,Intrigue,Auto,Pale White,45000,SUV,Aurora
C_CND_021673,11/24/2023,Male,Scrivener Performance Engineering,Pontiac,Grand Am,Auto,Pale White,12100,SUV,Greenville
C_CND_021674,11/24/2023,Female,Hatfield Volkswagen,Volvo,S70,Auto,Pale White,20001,Hardtop,Scottsdale
C_CND_021675,11/24/2023,Male,Suburban Ford,Pontiac,Sunfire,Manual,Pale White,43000,Sedan,Janesville
C_CND_021676,11/24/2023,Male,Tri-State Mack Inc,Oldsmobile,Bravada,Manual,Black,36000,Hatchback,Scottsdale
C_CND_021677,11/24/2023,Male,Nebo Chevrolet,Toyota,Tacoma,Auto,Pale White,53001,Hardtop,Greenville
C_CND_021678,11/24/2023,Male,Progressive Shippers Cooperative Association No,Acura,RL,Manual,Pale White,26000,SUV,Middletown
C_CND_021679,11/24/2023,Male,Ryder Truck Rental and Leasing,Chevrolet,Prizm,Manual,Pale White,22001,Hardtop,Greenville
C_CND_021680,11/24/2023,Male,Race Car Help,Lexus,GS300,Manual,Black,51000,Passenger,Greenville
C_CND_021681,11/24/2023,Female,Ryder Truck Rental and Leasing,Mercury,Grand Marquis,Manual,Pale White,16500,SUV,Pasco
C_CND_021682,11/24/2023,Female,Tri-State Mack Inc,Chevrolet,Prizm,Manual,Pale White,21001,Hardtop,Middletown
C_CND_021683,11/24/2023,Male,Progressive Shippers Cooperative Association No,Nissan,Pathfinder,Manual,Pale White,11501,Hardtop,Greenville
C_CND_021684,11/24/2023,Female,Star Enterprises Inc,Mercedes-B,CLK Coupe,Auto,Pale White,22000,Sedan,Austin
C_CND_021685,11/24/2023,Male,Suburban Ford,Honda,Civic,Auto,Pale White,25000,Hatchback,Middletown
C_CND_021686,11/25/2023,Male,Pars Auto Sales,Infiniti,I30,Auto,Pale White,31000,Hardtop,Greenville
C_CND_021687,11/25/2023,Male,U-Haul CO,Lexus,GS300,Manual,Pale White,17001,Passenger,Austin
C_CND_021688,11/25/2023,Male,Buddy Storbeck's Diesel Service Inc,Chrysler,LHS,Auto,Pale White,21001,Hatchback,Middletown
C_CND_021689,11/25/2023,Male,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercury,Mountaineer,Auto,Pale White,21000,Hardtop,Pasco
C_CND_021690,11/25/2023,Female,Capitol KIA,Pontiac,Sunfire,Manual,Pale White,28001,Sedan,Greenville
C_CND_021691,11/25/2023,Female,Chrysler of Tri-Cities,Chrysler,LHS,Manual,Black,51001,Hatchback,Pasco
C_CND_021692,11/25/2023,Male,Chrysler Plymouth,Saab,3-Sep,Auto,Black,18001,Sedan,Janesville
C_CND_021693,11/25/2023,Male,Classic Chevy,Dodge,Ram Van,Auto,Pale White,31101,Hatchback,Scottsdale
C_CND_021694,11/25/2023,Male,Clay Johnson Auto Sales,Chevrolet,Impala,Manual,Pale White,14001,Hatchback,Austin
